"V1","V2"
-15.4054621848739,9.16341538101526
-15.6134074891468,10.0042016806723
-15.854660193475,12.4579831932773
-15.502755348669,14.9117647058824
-15.4054621848739,15.7801533743095
-15.2619493614433,17.3655462184874
-14.9563439338952,19.8193277310924
-14.4640055056154,22.2731092436975
-13.9178571950438,24.7268907563025
-13.3103963773639,27.1806722689076
-12.9516806722689,27.8535863348055
-11.8718611908629,29.6344537815126
-10.4978991596639,31.650764346686
-10.1365637950329,32.0882352941177
-8.04411764705881,34.070661407243
-7.28474263094597,34.5420168067227
-5.59033613445378,35.5082913540297
-3.39518433947381,36.9957983193277
-3.13655462184873,37.1914370326185
-0.682773109243698,38.6594534839226
0.933647640574502,39.4495798319328
1.77100840336135,39.8533688548666
4.2247899159664,41.2811972288153
5.80497345128612,41.9033613445378
6.67857142857143,42.3488356142207
9.13235294117648,43.1935013168662
11.5861344537815,41.9204986958297
11.5941296296595,41.9033613445378
13.2706125032683,39.4495798319328
14.0399159663866,38.3617516227574
14.4315566903298,36.9957983193277
14.9601187330268,34.5420168067227
15.4641356022547,32.0882352941177
15.8181014237426,29.6344537815126
15.7557825908837,27.1806722689076
15.5086049201184,24.7268907563025
15.2157596452583,22.2731092436975
15.3599052199948,19.8193277310924
16.1117960871779,17.3655462184874
16.4936974789916,16.1468828889475
16.8920310535455,14.9117647058824
17.8669008149679,12.4579831932773
18.9474789915966,10.847695697445
19.7495118454985,10.0042016806723
21.4012605042017,8.97063689614885
23.8550420168067,7.87016109051705
24.2926669513773,7.55042016806723
26.3088235294118,6.11979011768292
27.4822331677614,5.09663865546219
28.7626050420168,3.66610186318891
29.5308552197561,2.64285714285715
30.8523199055858,0.189075630252105
31.2163865546219,-2.11981778636755
31.2454225212688,-2.26470588235293
31.2163865546219,-3.58556388310537
31.1999211306766,-4.71848739495798
30.5333360871726,-7.17226890756302
29.2033241200265,-9.62605042016806
28.7626050420168,-10.1187999083323
26.6250589263923,-12.0798319327731
26.3088235294118,-12.3409324604975
23.8550420168067,-13.563672485417
21.4012605042017,-14.4755095491906
21.0510299805151,-14.5336134453781
18.9474789915966,-14.9831301540849
16.4936974789916,-15.3495959710566
14.0399159663866,-15.8561933702453
11.5861344537815,-16.2602466247226
9.13235294117648,-16.0638781416287
6.67857142857143,-15.2127254304913
4.63952566038419,-14.5336134453781
4.2247899159664,-14.3985574854364
1.77100840336135,-12.8552157016555
0.229013800309718,-12.0798319327731
-0.682773109243698,-11.5712057030981
-3.05961809423265,-9.62605042016806
-3.13655462184873,-9.56327293118339
-5.4673698204112,-7.17226890756302
-5.59033613445378,-6.98424488408446
-7.04803941714234,-4.71848739495798
-8.04411764705881,-3.24228532198301
-8.67267283723564,-2.26470588235293
-10.4978991596639,0.107313729924696
-10.5631405173866,0.189075630252105
-12.3753727358797,2.64285714285715
-12.9516806722689,3.77537738028366
-13.6527426167133,5.09663865546219
-15.0716977807322,7.55042016806723
-15.4054621848739,9.16341538101526
-15.4054621848739,9.16341538101526
